4005,2,2,4,0.177778
4027.5,2,2,1,0.0444444
4050,2,2,5,0.222222
4072.5,2,2,2,0.0888889
4095,2,2,2,0.0888889
4117.5,2,2,4,0.177778
4140,2,2,3,0.133333
4162.5,2,2,4,0.177778
4185,2,2,1,0.0444444
4207.5,2,2,0,0
4230,2,2,3,0.133333
4252.5,2,2,4,0.177778
4275,2,2,1,0.0444444
4297.5,2,2,1,0.0444444
4320,2,2,1,0.0444444
4342.5,2,2,4,0.177778
4365,2,2,2,0.0888889
4387.5,2,2,1,0.0444444
4410,2,2,3,0.133333
4432.5,2,2,3,0.133333
4455,2,2,6,0.266667
4477.5,2,2,4,0.177778
4500,2,2,2,0.0888889
4522.5,2,2,2,0.0888889112.5,2,3,0,0
135,2,3,4,0.177778
157.5,2,3,1,0.0444444
180,2,3,3,0.133333
202.5,2,3,3,0.133333
225,2,3,2,0.0888889
247.5,2,3,3,0.133333
270,2,3,2,0.0888889
292.5,2,3,2,0.0888889
315,2,3,2,0.0888889
337.5,2,3,1,0.0444444
360,2,3,2,0.0888889
382.5,2,3,4,0.177778
405,2,3,5,0.222222
427.5,2,3,2,0.0888889
450,2,3,4,0.177778
472.5,2,3,4,0.177778
495,2,3,1,0.0444444
517.5,2,3,3,0.133333
540,2,3,1,0.0444444
562.5,2,3,1,0.0444444
585,2,3,3,0.133333
607.5,2,3,4,0.177778
630,2,3,1,0.0444444
652.5,2,3,3,0.133333
675,2,3,1,0.0444444
697.5,2,3,2,0.0888889
720,2,3,1,0.0444444
742.5,2,3,6,0.266667
765,2,3,2,0.0888889
787.5,2,3,4,0.177778
810,2,3,3,0.133333
832.5,2,3,4,0.177778
855,2,3,1,0.0444444
877.5,2,3,2,0.0888889
900,2,3,3,0.133333
922.5,2,3,5,0.222222
945,2,3,5,0.222222
967.5,2,3,2,0.0888889
990,2,3,2,0.0888889
1012.5,2,3,3,0.133333
1035,2,3,1,0.0444444
1057.5,2,3,1,0.0444444
1080,2,3,1,0.0444444
1102.5,2,3,3,0.133333
1125,2,3,3,0.133333
1147.5,2,3,1,0.0444444
1170,2,3,2,0.0888889
1192.5,2,3,2,0.0888889
1215,2,3,2,0.0888889
1237.5,2,3,1,0.0444444
1260,2,3,7,0.311111
1282.5,2,3,4,0.177778
1305,2,3,2,0.0888889
1327.5,2,3,3,0.133333
1350,2,3,4,0.177778
1372.5,2,3,4,0.177778
1395,2,3,3,0.133333
1417.5,2,3,2,0.0888889
1440,2,3,3,0.133333
1462.5,2,3,1,0.0444444
1485,2,3,5,0.222222
1507.5,2,3,0,0
1530,2,3,2,0.0888889
1552.5,2,3,4,0.177778
1575,2,3,2,0.0888889
1597.5,2,3,1,0.0444444
1620,2,3,2,0.0888889
1642.5,2,3,4,0.177778
1665,2,3,0,0
1687.5,2,3,5,0.222222
1710,2,3,5,0.222222
1732.5,2,3,4,0.177778
1755,2,3,4,0.177778
1777.5,2,3,3,0.133333
1800,2,3,1,0.0444444
1822.5,2,3,2,0.0888889
1845,2,3,4,0.177778
1867.5,2,3,3,0.133333
1890,2,3,1,0.0444444
1912.5,2,3,2,0.0888889
1935,2,3,8,0.355556
1957.5,2,3,0,0
1980,2,3,2,0.0888889
2002.5,2,3,6,0.266667
2025,2,3,2,0.0888889
2047.5,2,3,6,0.266667
2070,2,3,2,0.0888889
2092.5,2,3,4,0.177778
2115,2,3,3,0.133333
2137.5,2,3,0,0
2160,2,3,2,0.0888889
2182.5,2,3,2,0.0888889
2205,2,3,0,0
2227.5,2,3,2,0.0888889
2250,2,3,2,0.0888889
2272.5,2,3,1,0.0444444
2295,2,3,4,0.177778
2317.5,2,3,2,0.0888889
2340,2,3,3,0.133333
2362.5,2,3,2,0.0888889
2385,2,3,0,0
2407.5,2,3,1,0.0444444
2430,2,3,2,0.0888889
2452.5,2,3,2,0.0888889
2475,2,3,2,0.0888889
2497.5,2,3,2,0.0888889
2520,2,3,2,0.0888889
2542.5,2,3,0,0
2565,2,3,2,0.0888889
2587.5,2,3,3,0.133333
2610,2,3,1,0.0444444
2632.5,2,3,1,0.0444444
2655,2,3,6,0.266667
2677.5,2,3,7,0.311111
2700,2,3,3,0.133333
2722.5,2,3,3,0.133333
2745,2,3,2,0.0888889
2767.5,2,3,1,0.0444444
2790,2,3,2,0.0888889
2812.5,2,3,2,0.0888889
2835,2,3,2,0.0888889
2857.5,2,3,3,0.133333
2880,2,3,2,0.0888889
2902.5,2,3,2,0.0888889
2925,2,3,2,0.0888889
2947.5,2,3,1,0.0444444
2970,2,3,1,0.0444444
2992.5,2,3,2,0.0888889
3015,2,3,4,0.177778
3037.5,2,3,3,0.133333
3060,2,3,3,0.133333
3082.5,2,3,7,0.311111
3105,2,3,4,0.177778
3127.5,2,3,3,0.133333
3150,2,3,7,0.311111
3172.5,2,3,5,0.222222
3195,2,3,6,0.266667
3217.5,2,3,4,0.177778
3240,2,3,6,0.266667
3262.5,2,3,1,0.0444444
3285,2,3,0,0
3307.5,2,3,1,0.0444444
3330,2,3,1,0.0444444
3352.5,2,3,3,0.133333
3375,2,3,3,0.133333
3397.5,2,3,2,0.0888889
3420,2,3,4,0.177778
3442.5,2,3,2,0.0888889
3465,2,3,3,0.133333
3487.5,2,3,3,0.133333
3510,2,3,3,0.133333
3532.5,2,3,4,0.177778
3555,2,3,5,0.222222
3577.5,2,3,2,0.0888889
3600,2,3,5,0.222222
3622.5,2,3,2,0.0888889
3645,2,3,4,0.177778
3667.5,2,3,6,0.266667
3690,2,3,2,0.0888889
3712.5,2,3,1,0.0444444
3735,2,3,5,0.222222
3757.5,2,3,2,0.0888889
3780,2,3,3,0.133333
3802.5,2,3,2,0.0888889
3825,2,3,2,0.0888889
3847.5,2,3,3,0.133333
3870,2,3,3,0.133333
3892.5,2,3,1,0.0444444
3915,2,3,5,0.222222
3937.5,2,3,5,0.222222
3960,2,3,5,0.222222
3982.5,2,3,4,0.177778
4005,2,3,0,0
4027.5,2,3,1,0.0444444
4050,2,3,7,0.311111
4072.5,2,3,3,0.133333
4095,2,3,1,0.0444444
4117.5,2,3,2,0.0888889
4140,2,3,1,0.0444444
4162.5,2,3,1,0.0444444
4185,2,3,2,0.0888889
4207.5,2,3,3,0.133333
4230,2,3,1,0.0444444
4252.5,2,3,2,0.0888889
4275,2,3,1,0.0444444
4297.5,2,3,2,0.0888889
4320,2,3,2,0.0888889
4342.5,2,3,0,0
4365,2,3,2,0.0888889
4387.5,2,3,2,0.0888889
4410,2,3,1,0.0444444
4432.5,2,3,0,0
4455,2,3,4,0.177778
4477.5,2,3,2,0.0888889
4500,2,3,4,0.177778
4522.5SimulationTime,runNumber,CarID,count,rate
112.5,2,0,3,0.133333
135,2,0,1,0.0444444
157.5,2,0,5,0.222222
180,2,0,5,0.222222
202.5,2,0,3,0.133333
225,2,0,0,0
247.5,2,0,4,0.177778
270,2,0,2,0.0888889
292.5,2,0,2,0.0888889
315,2,0,2,0.0888889
337.5,2,0,4,0.177778
360,2,0,4,0.177778
382.5,2,0,1,0.0444444
405,2,0,4,0.177778
427.5,2,0,0,0
450,2,0,5,0.222222
472.5,2,0,1,0.0444444
495,2,0,4,0.177778
517.5,2,0,6,0.266667
540,2,0,1,0.0444444
562.5,2,0,1,0.0444444
585,2,0,3,0.133333
607.5,2,0,4,0.177778
630,2,0,4,0.177778
652.5,2,0,1,0.0444444
675,2,0,1,0.0444444
697.5,2,0,0,0
720,2,0,0,0
742.5,2,0,1,0.0444444
765,2,0,3,0.133333
787.5,2,0,5,0.222222
810,2,0,1,0.0444444
832.5,2,0,4,0.177778
855,2,0,6,0.266667
877.5,2,0,3,0.133333
900,2,0,0,0
922.5,2,0,4,0.177778
945,2,0,5,0.222222
967.5,2,0,2,0.0888889
990,2,0,0,0
1012.5,2,0,1,0.0444444
1035,2,0,3,0.133333
1057.5,2,0,0,0
1080,2,0,4,0.177778
1102.5,2,0,4,0.177778
1125,2,0,2,0.0888889
1147.5,2,0,2,0.0888889
1170,2,0,2,0.0888889
1192.5,2,0,4,0.177778
1215,2,0,4,0.177778
1237.5,2,0,3,0.133333
1260,2,0,3,0.133333
1282.5,2,0,2,0.0888889
1305,2,0,1,0.0444444
1327.5,2,0,3,0.133333
1350,2,0,4,0.177778
1372.5,2,0,6,0.266667
1395,2,0,2,0.0888889
1417.5,2,0,6,0.266667
1440,2,0,1,0.0444444
1462.5,2,0,5,0.222222
1485,2,0,6,0.266667
1507.5,2,0,5,0.222222
1530,2,0,3,0.133333
1552.5,2,0,4,0.177778
1575,2,0,3,0.133333
1597.5,2,0,4,0.177778
1620,2,0,4,0.177778
1642.5,2,0,5,0.222222
1665,2,0,3,0.133333
1687.5,2,0,0,0
1710,2,0,1,0.0444444
1732.5,2,0,2,0.0888889
1755,2,0,2,0.0888889
1777.5,2,0,4,0.177778
1800,2,0,1,0.0444444
1822.5,2,0,3,0.133333
1845,2,0,0,0
1867.5,2,0,2,0.0888889
1890,2,0,4,0.177778
1912.5,2,0,4,0.177778
1935,2,0,4,0.177778
1957.5,2,0,1,0.0444444
1980,2,0,3,0.133333
2002.5,2,0,3,0.133333
2025,2,0,2,0.0888889
2047.5,2,0,3,0.133333
2070,2,0,3,0.133333
2092.5,2,0,3,0.133333
2115,2,0,2,0.0888889
2137.5,2,0,3,0.133333
2160,2,0,3,0.133333
2182.5,2,0,1,0.0444444
2205,2,0,3,0.133333
2227.5,2,0,3,0.133333
2250,2,0,4,0.177778
2272.5,2,0,6,0.266667
2295,2,0,6,0.266667
2317.5,2,0,2,0.0888889
2340,2,0,0,0
2362.5,2,0,3,0.133333
2385,2,0,2,0.0888889
2407.5,2,0,2,0.0888889
2430,2,0,3,0.133333
2452.5,2,0,2,0.0888889
2475,2,0,4,0.177778
2497.5,2,0,2,0.0888889
2520,2,0,3,0.133333
2542.5,2,0,1,0.0444444
2565,2,0,1,0.0444444
2587.5,2,0,2,0.0888889
2610,2,0,2,0.0888889
2632.5,2,0,1,0.0444444
2655,2,0,4,0.177778
2677.5,2,0,3,0.133333
2700,2,0,2,0.0888889
2722.5,2,0,3,0.133333
2745,2,0,5,0.222222
2767.5,2,0,5,0.222222
2790,2,0,2,0.0888889
2812.5,2,0,4,0.177778
2835,2,0,4,0.177778
2857.5,2,0,5,0.222222
2880,2,0,2,0.0888889
2902.5,2,0,0,0
2925,2,0,3,0.133333
2947.5,2,0,0,0
2970,2,0,1,0.0444444
2992.5,2,0,3,0.133333
3015,2,0,6,0.266667
3037.5,2,0,3,0.133333
3060,2,0,0,0
3082.5,2,0,4,0.177778
3105,2,0,2,0.0888889
3127.5,2,0,5,0.222222
3150,2,0,4,0.177778
3172.5,2,0,0,0
3195,2,0,3,0.133333
3217.5,2,0,2,0.0888889
3240,2,0,6,0.266667
3262.5,2,0,2,0.0888889
3285,2,0,2,0.0888889
3307.5,2,0,3,0.133333
3330,2,0,2,0.0888889
3352.5,2,0,2,0.0888889
3375,2,0,6,0.266667
3397.5,2,0,3,0.133333
3420,2,0,5,0.222222
3442.5,2,0,5,0.222222
3465,2,0,4,0.177778
3487.5,2,0,6,0.266667
3510,2,0,1,0.0444444
3532.5,2,0,3,0.133333
3555,2,0,4,0.177778
3577.5,2,0,6,0.266667
3600,2,0,5,0.222222
3622.5,2,0,4,0.177778
3645,2,0,4,0.177778
3667.5,2,0,3,0.133333
3690,2,0,3,0.133333
3712.5,2,0,2,0.0888889
3735,2,0,0,0
3757.5,2,0,4,0.177778
3780,2,0,3,0.133333
3802.5,2,0,3,0.133333
3825,2,0,4,0.177778
3847.5,2,0,1,0.0444444
3870,2,0,0,0
3892.5,2,0,3,0.133333
3915,2,0,4,0.177778
3937.5,2,0,4,0.177778
3960,2,0,4,0.177778
3982.5,2,0,2,0.0888889
4005,2,0,4,0.177778
4027.5,2,0,5,0.222222
4050,2,0,5,0.222222
4072.5,2,0,4,0.177778
4095,2,0,1,0.0444444
4117.5,2,0,2,0.0888889
4140,2,0,3,0.133333
4162.5,2,0,2,0.0888889
4185,2,0,2,0.0888889
4207.5,2,0,2,0.0888889
4230,2,0,6,0.266667
4252.5,2,0,5,0.222222
4275,2,0,2,0.0888889
4297.5,2,0,3,0.133333
4320,2,0,2,0.0888889
4342.5,2,0,4,0.177778
4365,2,0,3,0.133333
4387.5,2,0,3,0.133333
4410,2,0,3,0.133333
4432.5,2,0,4,0.177778
4455,2,0,4,0.177778
4477.5,2,0,3,0.133333
4500,2,0,3,0.133333
4522.5,2,0,2,0.0888889
4545,112.5,2,5,1,0.0444444
135,2,5,1,0.0444444
157.5,2,5,6,0.266667
180,2,5,5,0.222222
202.5,2,5,3,0.133333
225,2,5,3,0.133333
247.5,2,5,4,0.177778
270,2,5,1,0.0444444
292.5,2,5,5,0.222222
315,2,5,4,0.177778
337.5,2,5,5,0.222222
360,2,5,3,0.133333
382.5,2,5,1,0.0444444
405,2,5,4,0.177778
427.5,2,5,3,0.133333
450,2,5,2,0.0888889
472.5,2,5,4,0.177778
495,2,5,5,0.222222
517.5,2,5,0,0
540,2,5,4,0.177778
562.5,2,5,0,0
585,2,5,3,0.133333
607.5,2,5,2,0.0888889
630,2,5,4,0.177778
652.5,2,5,2,0.0888889
675,2,5,3,0.133333
697.5,2,5,1,0.0444444
720,2,5,3,0.133333
742.5,2,5,0,0
765,2,5,2,0.0888889
787.5,2,5,5,0.222222
810,2,5,2,0.0888889
832.5,2,5,2,0.0888889
855,2,5,6,0.266667
877.5,2,5,4,0.177778
900,2,5,3,0.133333
922.5,2,5,4,0.177778
945,2,5,1,0.0444444
967.5,2,5,5,0.222222
990,2,5,1,0.0444444
1012.5,2,5,1,0.0444444
1035,2,5,0,0
1057.5,2,5,1,0.0444444
1080,2,5,1,0.0444444
1102.5,2,5,0,0
1125,2,5,0,0
1147.5,2,5,1,0.0444444
1170,2,5,1,0.0444444
1192.5,2,5,2,0.0888889
1215,2,5,5,0.222222
1237.5,2,5,2,0.0888889
1260,2,5,4,0.177778
1282.5,2,5,4,0.177778
1305,2,5,3,0.133333
1327.5,2,5,4,0.177778
1350,2,5,0,0
1372.5,2,5,0,0
1395,2,5,2,0.0888889
1417.5,2,5,6,0.266667
1440,2,5,5,0.222222
1462.5,2,5,4,0.177778
1485,2,5,4,0.177778
1507.5,2,5,6,0.266667
1530,2,5,4,0.177778
1552.5,2,5,2,0.0888889
1575,2,5,2,0.0888889
1597.5,2,5,6,0.266667
1620,2,5,6,0.266667
1642.5,2,5,2,0.0888889
1665,2,5,4,0.177778
1687.5,2,5,6,0.266667
1710,2,5,3,0.133333
1732.5,2,5,3,0.133333
1755,2,5,3,0.133333
1777.5,2,5,4,0.177778
1800,2,5,2,0.0888889
1822.5,2,5,2,0.0888889
1845,2,5,2,0.0888889
1867.5,2,5,3,0.133333
1890,2,5,4,0.177778
1912.5,2,5,4,0.177778
1935,2,5,1,0.0444444
1957.5,2,5,2,0.0888889
1980,2,5,4,0.177778
2002.5,2,5,4,0.177778
2025,2,5,1,0.0444444
2047.5,2,5,6,0.266667
2070,2,5,2,0.0888889
2092.5,2,5,0,0
2115,2,5,1,0.0444444
2137.5,2,5,3,0.133333
2160,2,5,1,0.0444444
2182.5,2,5,4,0.177778
2205,2,5,2,0.0888889
2227.5,2,5,3,0.133333
2250,2,5,2,0.0888889
2272.5,2,5,0,0
2295,2,5,1,0.0444444
2317.5,2,5,2,0.0888889
2340,2,5,1,0.0444444
2362.5,2,5,2,0.0888889
2385,2,5,5,0.222222
2407.5,2,5,3,0.133333
2430,2,5,3,0.133333
2452.5,2,5,1,0.0444444
2475,2,5,4,0.177778
2497.5,2,5,0,0
2520,2,5,2,0.0888889
2542.5,2,5,1,0.0444444
2565,2,5,4,0.177778
2587.5,2,5,1,0.0444444
2610,2,5,3,0.133333
2632.5,2,5,4,0.177778
2655,2,5,5,0.222222
2677.5,2,5,4,0.177778
2700,2,5,2,0.0888889
2722.5,2,5,2,0.0888889
2745,2,5,3,0.133333
2767.5,2,5,1,0.0444444
2790,2,5,2,0.0888889
2812.5,2,5,4,0.177778
2835,2,5,6,0.266667
2857.5,2,5,1,0.0444444
2880,2,5,5,0.222222
2902.5,2,5,2,0.0888889
2925,2,5,4,0.177778
2947.5,2,5,3,0.133333
2970,2,5,3,0.133333
2992.5,2,5,3,0.133333
3015,2,5,4,0.177778
3037.5,2,5,2,0.0888889
3060,2,5,2,0.0888889
3082.5,2,5,5,0.222222
3105,2,5,2,0.0888889
3127.5,2,5,3,0.133333
3150,2,5,3,0.133333
3172.5,2,5,6,0.266667
3195,2,5,1,0.0444444
3217.5,2,5,2,0.0888889
3240,2,5,7,0.311111
3262.5,2,5,2,0.0888889
3285,2,5,2,0.0888889
3307.5,2,5,4,0.177778
3330,2,5,3,0.133333
3352.5,2,5,4,0.177778
3375,2,5,4,0.177778
3397.5,2,5,2,0.0888889
3420,2,5,0,0
3442.5,2,5,2,0.0888889
3465,2,5,4,0.177778
3487.5,2,5,4,0.177778
3510,2,5,4,0.177778
3532.5,2,5,4,0.177778
3555,2,5,1,0.0444444
3577.5,2,5,3,0.133333
3600,2,5,1,0.0444444
3622.5,2,5,8,0.355556
3645,2,5,2,0.0888889
3667.5,2,5,1,0.0444444
3690,2,5,2,0.0888889
3712.5,2,5,2,0.0888889
3735,2,5,6,0.266667
3757.5,2,5,1,0.0444444
3780,2,5,3,0.133333
3802.5,2,5,3,0.133333
3825,2,5,2,0.0888889
3847.5,2,5,1,0.0444444
3870,2,5,4,0.177778
3892.5,2,5,2,0.0888889
3915,2,5,5,0.222222
3937.5,2,5,4,0.177778
3960,2,5,2,0.0888889
3982.5,2,5,2,0.0888889
4005,2,5,3,0.133333
4027.5,2,5,2,0.0888889
4050,2,5,7,0.311111
4072.5,2,5,3,0.133333
4095,2,5,4,0.177778
4117.5,2,5,2,0.0888889
4140,2,5,3,0.133333
4162.5,2,5,3,0.133333
4185,2,5,1,0.0444444
4207.5,2,5,4,0.177778
4230,2,5,6,0.266667
4252.5,2,5,4,0.177778
4275,2,5,1,0.0444444
4297.5,2,5,1,0.0444444
4320,2,5,3,0.133333
4342.5,2,5,2,0.0888889
4365,2,5,3,0.133333
4387.5,2,5,1,0.0444444
4410,2,5,4,0.177778
4432.5,2,5,3,0.133333
4455,2,5,6,0.266667
4477.5,2,5,1,0.0444444
4500,2,5,3,0.133333
4522.5,2,5,6,0.266667
4545112.5,2,4,0,0
135,2,4,4,0.177778
157.5,2,4,2,0.0888889
180,2,4,1,0.0444444
202.5,2,4,2,0.0888889
225,2,4,3,0.133333
247.5,2,4,4,0.177778
270,2,4,2,0.0888889
292.5,2,4,4,0.177778
315,2,4,4,0.177778
337.5,2,4,3,0.133333
360,2,4,2,0.0888889
382.5,2,4,3,0.133333
405,2,4,3,0.133333
427.5,2,4,2,0.0888889
450,2,4,6,0.266667
472.5,2,4,5,0.222222
495,2,4,2,0.0888889
517.5,2,4,7,0.311111
540,2,4,3,0.133333
562.5,2,4,0,0
585,2,4,0,0
607.5,2,4,2,0.0888889
630,2,4,2,0.0888889
652.5,2,4,4,0.177778
675,2,4,1,0.0444444
697.5,2,4,1,0.0444444
720,2,4,1,0.0444444
742.5,2,4,5,0.222222
765,2,4,1,0.0444444
787.5,2,4,6,0.266667
810,2,4,4,0.177778
832.5,2,4,4,0.177778
855,2,4,5,0.222222
877.5,2,4,1,0.0444444
900,2,4,2,0.0888889
922.5,2,4,2,0.0888889
945,2,4,2,0.0888889
967.5,2,4,5,0.222222
990,2,4,1,0.0444444
1012.5,2,4,3,0.133333
1035,2,4,2,0.0888889
1057.5,2,4,2,0.0888889
1080,2,4,4,0.177778
1102.5,2,4,2,0.0888889
1125,2,4,3,0.133333
1147.5,2,4,1,0.0444444
1170,2,4,0,0
1192.5,2,4,1,0.0444444
1215,2,4,1,0.0444444
1237.5,2,4,1,0.0444444
1260,2,4,5,0.222222
1282.5,2,4,2,0.0888889
1305,2,4,3,0.133333
1327.5,2,4,4,0.177778
1350,2,4,2,0.0888889
1372.5,2,4,3,0.133333
1395,2,4,2,0.0888889
1417.5,2,4,3,0.133333
1440,2,4,4,0.177778
1462.5,2,4,6,0.266667
1485,2,4,2,0.0888889
1507.5,2,4,5,0.222222
1530,2,4,3,0.133333
1552.5,2,4,4,0.177778
1575,2,4,0,0
1597.5,2,4,1,0.0444444
1620,2,4,1,0.0444444
1642.5,2,4,2,0.0888889
1665,2,4,2,0.0888889
1687.5,2,4,0,0
1710,2,4,2,0.0888889
1732.5,2,4,2,0.0888889
1755,2,4,3,0.133333
1777.5,2,4,1,0.0444444
1800,2,4,5,0.222222
1822.5,2,4,1,0.0444444
1845,2,4,3,0.133333
1867.5,2,4,2,0.0888889
1890,2,4,4,0.177778
1912.5,2,4,4,0.177778
1935,2,4,3,0.133333
1957.5,2,4,3,0.133333
1980,2,4,2,0.0888889
2002.5,2,4,3,0.133333
2025,2,4,0,0
2047.5,2,4,5,0.222222
2070,2,4,2,0.0888889
2092.5,2,4,3,0.133333
2115,2,4,5,0.222222
2137.5,2,4,5,0.222222
2160,2,4,3,0.133333
2182.5,2,4,3,0.133333
2205,2,4,5,0.222222
2227.5,2,4,2,0.0888889
2250,2,4,3,0.133333
2272.5,2,4,3,0.133333
2295,2,4,3,0.133333
2317.5,2,4,3,0.133333
2340,2,4,1,0.0444444
2362.5,2,4,0,0
2385,2,4,1,0.0444444
2407.5,2,4,2,0.0888889
2430,2,4,2,0.0888889
2452.5,2,4,2,0.0888889
2475,2,4,0,0
2497.5,2,4,2,0.0888889
2520,2,4,2,0.0888889
2542.5,2,4,2,0.0888889
2565,2,4,3,0.133333
2587.5,2,4,4,0.177778
2610,2,4,2,0.0888889
2632.5,2,4,3,0.133333
2655,2,4,2,0.0888889
2677.5,2,4,3,0.133333
2700,2,4,0,0
2722.5,2,4,3,0.133333
2745,2,4,2,0.0888889
2767.5,2,4,4,0.177778
2790,2,4,2,0.0888889
2812.5,2,4,1,0.0444444
2835,2,4,7,0.311111
2857.5,2,4,1,0.0444444
2880,2,4,0,0
2902.5,2,4,3,0.133333
2925,2,4,2,0.0888889
2947.5,2,4,5,0.222222
2970,2,4,0,0
2992.5,2,4,3,0.133333
3015,2,4,4,0.177778
3037.5,2,4,6,0.266667
3060,2,4,3,0.133333
3082.5,2,4,5,0.222222
3105,2,4,3,0.133333
3127.5,2,4,5,0.222222
3150,2,4,4,0.177778
3172.5,2,4,6,0.266667
3195,2,4,4,0.177778
3217.5,2,4,3,0.133333
3240,2,4,4,0.177778
3262.5,2,4,3,0.133333
3285,2,4,3,0.133333
3307.5,2,4,3,0.133333
3330,2,4,1,0.0444444
3352.5,2,4,1,0.0444444
